151 1 0 992133251
151 6 1 978684053
151 7 0 978682423
151 11 0 990839367
151 17 1 978681657
151 21 1 992132441
151 25 1 978681657
151 28 1 978681657
151 34 1 992133225
151 36 1 993121166
151 39 1 978681865
151 45 1 992133964
151 50 1 978684025
151 52 0 992133907
151 58 1 978681720
151 72 0 993119603
151 74 0 978682095
151 81 1 978682521
151 85 0 978682197
151 101 0 992133945
151 104 1 992133907
151 105 0 978682521
151 110 1 992132402
151 125 1 992133907
151 140 0 978682553
151 141 1 993119603
151 144 0 993119682
151 151 1 978682163
151 157 0 992045228
151 163 1 978681789
151 168 0 978682197
151 180 0 993119651
151 198 1 978682895
151 215 1 993117760
151 222 0 978682095
151 224 1 978682423
151 236 0 978682445
151 237 0 993118402
151 247 0 978681657
151 249 0 978681720
151 256 0 990839204
151 260 1 993120364
151 266 0 978682231
151 289 0 978682637
151 290 1 978683708
151 293 1 978681657
151 296 1 978683630
151 318 0 993121027
151 319 1 978684053
151 322 1 992133736
151 339 1 978682231
151 342 1 992133840
151 345 1 993119420
151 353 1 978682197
151 356 1 990839316
151 357 1 978681789
151 367 0 978683887
151 377 0 978681865
151 380 1 978682026
151 440 1 978681789
151 441 1 992133928
151 468 0 978682375
151 471 1 978682026
151 497 1 990839345
151 499 0 978682664
151 509 0 978681992
151 527 1 978683630
151 539 1 978682026
151 543 0 978682327
151 550 0 992045247
151 551 0 993119340
151 555 1 978681992
151 562 1 993119469
151 574 0 993119358
151 587 1 978681936
151 593 1 978683673
151 597 1 978682231
151 605 0 978682664
151 608 1 978683708
151 628 1 978684053
151 648 0 978681338
151 653 0 978683953
151 663 1 993119819
151 674 1 993120600
151 691 0 978682742
151 708 1 978682119
151 728 1 993119603
151 733 1 992132521
151 736 0 978682553
151 737 0 993120737
151 750 1 993120364
151 785 1 993119795
151 802 0 978682423
151 838 1 978682119
151 852 0 993118215
151 858 1 993120985
151 866 0 978683708
151 912 0 993121087
151 919 1 993121140
151 920 1 993117635
151 924 0 993120391
151 968 0 993120510
151 1047 1 992132734
151 1059 0 978682163
151 1060 1 992133907
151 1073 0 993120846
151 1079 1 993118947
151 1081 1 993119482
151 1088 1 993118215
151 1089 1 978684025
151 1094 1 978681720
151 1101 1 993118060
151 1104 1 993121027
151 1126 0 978683953
151 1136 1 993118795
151 1148 1 993118743
151 1172 0 993118826
151 1183 0 978681764
151 1188 1 990839316
151 1193 1 993121122
151 1197 1 993117601
151 1206 1 993120415
151 1211 1 993117863
151 1213 1 978683630
151 1214 1 993120364
151 1216 1 993117831
151 1220 1 993119358
151 1221 0 993121087
151 1225 1 993120998
151 1230 0 993118743
151 1233 1 993121045
151 1235 1 993118795
151 1236 1 993119340
151 1243 1 993119126
151 1249 1 978684025
151 1251 1 993121087
151 1257 1 993119171
151 1259 0 993118994
151 1265 1 978681594
